484,47,3
214,57,4
198,23,1
229,105,4
42,23,5
180,16,4
283,147,3
371,97,2
223,22,5
305,26,4
248,24,4
260,27,3
85,61,5
484,119,3
92,8,4
326,105,4
188,58,4
501,21,5
53,94,4
96,62,4
322,22,5
414,136,2
243,10,3
373,23,4
139,70,5
355,17,2
480,167,3
480,33,1
268,147,3
457,7,4
47,34,2
490,120,5
225,25,3
142,33,5
295,3,4
60,70,4
263,22,5
99,46,3
490,35,3
439,188,4
330,92,5
485,15,2
154,23,5
87,58,3
491,124,4
402,59,2
245,4,5
493,53,3
448,149,3
385,23,2
196,136,3
414,33,5
308,38,2
195,181,3
162,51,4
363,28,4
352,66,3
467,112,4
322,8,5
243,186,3
460,139,1
491,103,4
424,2,2
460,98,5
295,109,5
215,186,3
216,174,2
404,138,4
230,84,5
285,126,3
393,73,3
9,19,4
355,19,2
106,19,5
116,69,4
417,68,4
427,26,4
373,117,5
262,20,5
299,38,3
414,17,4
11,149,3
466,185,1
205,98,4
338,58,5
366,54,4
324,169,2
412,136,3
107,161,2
492,46,4
146,59,4
181,172,4
263,18,4
175,11,3
166,126,5
344,28,5
436,135,1
56,141,4
434,87,3
455,93,4
260,44,4
295,8,3
418,123,3
183,223,2
382,131,3
405,125,3
440,222,2
459,93,4
159,30,3
176,60,3
411,125,2
3,37,4
462,25,4
361,110,5
499,50,4
394,22,4
201,135,4
395,29,5
378,125,4
440,51,4
319,66,2
241,93,3
216,168,2
167,64,3
500,25,5
365,47,3
106,98,5
474,4,5
248,19,5
195,8,5
157,52,5
491,81,3
342,38,5
336,55,3
447,4,5
331,124,2
431,75,2
338,114,3
227,105,3
102,49,2
40,12,2
191,77,2
259,35,3
151,54,3
54,3,3
283,10,4
404,87,4
492,135,1
499,7,4
268,129,4
313,88,4
369,115,4
414,104,3
370,121,2
377,32,2
404,39,5
495,39,3
21,23,5
89,42,4
83,51,5
405,68,4
355,25,5
241,132,4
115,19,5
338,11,3
183,138,2
300,26,3
288,19,4
440,69,4
164,21,5
382,146,3
278,32,5
93,39,5
300,95,4
320,44,3
175,127,4
217,70,3
262,2,5
318,119,5
227,38,3
174,3,4
248,126,5
88,29,4
350,95,4
304,36,4
91,20,3
410,3,2
261,21,1
505,55,3
436,25,4
142,7,4
325,92,4
434,56,1
72,124,3
307,36,4
312,94,5
228,109,3
214,78,3
351,57,5
382,20,2
286,113,3
455,218,3
438,93,2
419,59,4
466,135,3
439,82,4
417,159,4
322,98,5
261,18,1
89,105,4
343,58,5
366,2,4
319,4,3
426,103,1
455,75,4
394,214,1
352,135,2
269,32,4
263,91,4
238,4,5
317,8,3
41,87,4
214,33,5
432,64,2
49,25,4
167,73,3
263,192,4
466,35,4
443,3,1
222,61,5
434,88,3
373,43,3
178,71,2
447,133,4
284,33,5
127,179,1
367,43,4
175,105,5
38,46,3
339,44,4
225,59,5
223,50,5
394,101,3
11,128,2
120,22,4
405,67,3
101,59,5
44,46,3
29,90,4
257,57,5
61,135,1
89,31,2
114,30,4
357,54,5
178,105,4
99,97,2
426,119,5
387,88,5
473,1,2
210,10,4
406,52,3
285,11,1
365,174,4
88,36,5
501,66,3
388,4,3
349,108,4
434,25,1
511,112,2
383,27,3
425,54,4
277,59,5
507,62,4
295,1,3
251,54,3
483,33,3
215,9,5
491,26,3
284,110,4
495,30,3
426,42,2
424,136,4
64,93,3
271,108,5
338,146,4
435,66,3
438,25,3
482,17,5
419,49,2
196,3,4
378,133,5
482,13,3
57,111,5
491,82,4
369,19,5
406,41,2
112,10,4
445,123,3
431,171,4
455,0,1
171,130,4
223,8,5
319,42,3
247,127,3
382,88,4
12,21,4
480,93,5
406,50,3
17,54,3
190,58,4
442,23,5
484,23,4
290,7,4
303,191,3
200,62,4
268,6,3
300,105,3
193,124,2
390,186,3
287,26,3
418,9,3
80,63,3
480,57,3
175,20,3
278,30,3
89,23,5
486,133,4
123,66,5
491,53,4
306,3,5
411,14,4
339,179,1
431,127,2
193,126,4
414,154,1
460,29,4
234,54,5
257,46,4
473,131,2
293,39,5
447,54,3
245,58,4
283,93,3
249,46,4
425,65,3
385,133,4
268,95,4
42,34,3
5,102,5
83,66,2
361,29,4
225,109,4
111,157,3
142,25,5
414,5,4
445,52,3
487,43,4
183,107,3
365,24,3
406,26,4
448,71,2
248,38,5
115,14,5
388,44,3
492,15,3
35,148,2
343,46,3
220,52,3
372,69,3
456,23,5
353,28,4
519,109,5
125,34,4
511,109,3
363,200,4
516,65,3
378,57,5
229,123,4
71,66,4
434,151,1
443,23,4
116,67,3
436,2,3
488,60,4
383,33,4
471,159,4
266,22,5
13,70,1
484,146,2
67,58,4
446,15,4
339,77,5
248,132,4
406,40,4
84,6,3
267,84,3
98,133,4
271,55,3
140,64,3
285,170,2
511,40,4
5,118,3
324,49,3
35,97,4
5,95,4
487,35,4
425,34,4
418,211,2
418,35,4
414,16,4
88,109,5
174,36,4
319,57,3
501,82,4
337,43,5
24,151,2
193,161,3
320,4,5
382,140,4
200,189,1
216,105,3
397,62,5
99,11,2
495,98,4
181,117,4
508,186,3
370,97,3
99,69,3
342,50,2
436,124,3
489,159,3
441,126,4
496,54,5
295,15,3
304,117,5
424,26,2
290,19,5
493,186,4
454,8,3
126,59,4
473,108,3
267,29,3
377,39,4
58,135,2
223,98,3
261,38,5
395,40,2
295,94,3
474,50,5
490,15,2
418,105,3
361,39,4
355,63,2
271,115,3
365,44,5
435,138,3
296,161,3
442,5,4
33,124,3
455,70,4
208,23,4
466,137,3
490,82,3
141,45,3
142,140,4
319,193,4
519,70,4
405,30,5
141,30,4
398,112,5
443,19,4
442,54,4
471,108,3
394,144,1
178,78,2
465,5,2
94,37,5
180,36,3
16,88,4
91,132,4
339,25,5
491,230,3
442,17,4
508,33,4
300,17,4
1,54,2
13,26,1
279,125,4
380,120,4
143,66,3
55,132,2
512,53,3
268,68,4
24,59,5
99,142,2
268,27,4
424,15,4
490,53,3
50,98,4
99,14,2
484,18,3
229,127,2
42,124,3
501,59,5
148,119,5
368,22,5
246,8,4
61,42,1
405,169,3
493,18,3
343,63,5
370,122,1
388,203,4
50,26,4
473,160,3
234,125,2
14,3,5
362,25,3
406,121,2
259,94,4
340,55,4
486,3,3
148,109,5
254,16,3
483,11,2
185,2,4
6,39,5
421,186,3
195,179,2
385,70,4
405,126,5
252,54,3
365,180,2
66,160,4
326,119,4
180,44,3
50,93,4
387,8,5
126,61,3
322,29,3
279,85,3
121,8,3
462,45,4
480,19,5
455,62,5
306,227,4
296,58,5
406,51,2
422,70,2
316,48,5
406,171,3
329,114,4
448,32,3
171,64,1
309,135,5
520,54,2
418,38,4
297,39,3
88,22,5
449,63,3
5,23,5
295,51,4
115,29,5
420,58,4
245,23,4
148,141,4
166,68,5
501,135,2
383,9,3
207,38,5
463,135,2
41,1,2
494,25,3
487,149,2
511,87,4
264,21,5
84,30,4
127,22,5
106,18,4
426,88,4
463,66,4
127,170,4
336,28,4
419,4,4
418,4,5
271,177,1
491,54,5
402,46,2
514,8,3
444,9,4
120,119,4
405,159,3
254,185,2
285,212,1
440,189,3
462,130,3
131,66,4
377,36,3
514,112,4
142,15,5
382,77,3
394,234,1
474,211,3
8,88,5
268,5,4
393,124,4
460,213,4
138,26,5
261,120,4
127,34,4
51,55,1
266,105,4
484,191,3
445,103,3
520,66,4
520,107,2
116,165,1
415,123,4
504,58,5
248,15,5
387,34,3
514,173,4
312,54,4
524,8,3
394,44,2
60,132,3
466,89,5
365,132,3
520,46,3
491,18,4
249,40,3
312,19,4
101,135,2
469,57,4
315,124,2
303,87,5
1,76,3
19,176,1
324,198,5
442,57,4
94,21,5
361,37,4
55,199,2
492,39,3
186,157,3
484,15,3
409,54,3
396,55,4
520,47,4
178,179,1
115,92,5
460,54,5
476,68,5
120,87,4
175,136,4
142,97,5
34,78,5
13,59,4
410,164,3
495,43,4
277,40,5
424,27,3
378,161,4
424,11,2
519,73,4
141,147,3
448,47,4
116,58,5
285,59,4
26,64,3
439,123,3
405,166,4
422,241,1
414,22,4
478,119,5
395,41,1
455,36,4
494,64,5
319,194,2
5,18,5
127,9,4
338,54,2
381,65,4
324,108,5
210,93,2
434,32,2
89,145,3
85,58,3
150,50,4
417,58,5
339,47,2
455,135,2
69,26,3
442,33,5
23,39,4
246,50,3
491,8,4
482,14,1
426,135,4
472,60,3
443,98,4
107,65,3
125,42,3
340,64,5
260,66,1
289,25,4
324,63,4
485,89,3
107,146,3
462,3,5
238,18,2
320,115,3
419,22,5
445,23,3
476,59,5
436,53,3
61,37,5
390,66,4
297,43,4
524,125,1
340,93,3
355,161,3
463,10,4
209,82,2
473,51,2
118,107,2
261,14,1
283,27,4
226,43,4
10,39,4
475,70,4
455,125,1
515,78,2
484,19,4
473,68,2
246,124,3
443,90,2
355,109,4
335,171,4
520,123,3
525,35,3
365,94,5
371,125,2
473,71,2
56,36,5
418,49,3
499,40,5
520,63,4
502,54,4
195,39,5
202,97,4
412,66,1
318,13,1
353,14,2
410,59,4
91,37,5
383,30,5
259,84,5
127,121,3
238,100,3
233,46,4
364,30,3
142,148,4
61,39,5
491,21,4
195,15,4
195,22,5
248,25,5
269,133,4
465,54,5
56,89,4
212,157,5
123,61,4
50,21,4
500,93,4
95,63,3
415,119,5
227,93,1
414,108,1
72,84,4
114,93,3
6,126,4
293,8,4
529,41,2
283,19,5
96,78,2
247,53,1
312,98,4
485,3,3
439,110,5
508,23,3
127,19,5
210,19,5
455,94,3
161,81,5
175,57,2
405,4,5
92,115,4
335,59,4
524,41,1
379,133,4
324,81,2
19,135,1
485,59,3
155,28,5
285,47,2
501,95,4
528,117,3
242,51,4
499,3,5
112,21,3
314,7,5
465,75,1
22,36,5
235,68,5
92,77,4
476,125,4
303,4,4
79,8,3
431,33,4
406,209,2
448,108,3
247,179,2
376,25,5
446,21,5
377,33,5
388,175,2
289,57,5
355,57,5
109,64,3
34,70,4
514,200,3
419,25,3
317,7,5
268,109,5
355,99,1
116,3,5
125,46,2
484,186,4
245,127,2
466,30,4
519,21,5
444,46,3
304,126,5
216,125,4
285,213,2
493,36,5
202,2,3
508,54,3
284,57,4
148,9,3
268,23,5
285,93,1
201,129,1
300,40,3
141,70,3
418,43,4
388,198,2
493,82,4
394,216,1
466,15,3
482,97,4
13,168,2
266,23,5
424,6,4
523,0,4
399,160,2
202,130,3
388,39,2
443,21,4
268,165,4
339,5,4
56,123,5
328,20,5
447,60,4
187,147,2
148,97,3
263,29,4
283,195,4
3,84,5
11,19,3
66,46,1
431,4,4
521,25,5
214,82,2
393,58,4
462,105,3
501,3,4
534,66,4
196,28,4
381,51,4
295,66,3
365,173,5
331,39,3
56,29,5
419,35,3
52,26,5
398,157,4
35,32,3
388,222,3
414,65,3
405,33,5
412,130,3
410,36,5
19,83,1
338,33,4
405,165,3
391,130,4
462,37,5
528,8,4
520,42,2
339,9,5
227,39,2
272,142,3
446,131,3
303,9,4
56,132,4
175,117,3
482,103,5
417,64,3
173,65,3
535,52,5
405,22,5
196,93,2
443,127,3
317,117,4
142,77,4
494,125,5
226,28,3
175,50,5
299,29,4
66,52,3
261,169,1
460,134,4
353,123,4
366,38,5
127,174,4
141,54,2
177,126,5
196,91,3
535,114,4
434,135,1
424,82,3
457,22,5
465,7,2
388,11,2
256,38,5
138,57,5
393,69,4
397,78,4
375,30,3
53,25,5
426,117,5
509,23,5
173,132,3
23,50,4
382,25,4
399,66,3
422,4,5
394,238,1
382,87,4
24,93,2
388,97,4
126,124,1
406,127,1
509,21,3
400,39,3
268,145,3
178,55,3
493,109,5
492,97,3
214,19,4
466,26,3
157,141,4
8,70,4
443,97,4
418,18,3
62,8,4
491,56,4
335,194,4
474,48,2
497,65,1
406,65,2
195,65,5
504,186,1
331,2,3
134,48,3
485,4,4
129,4,4
538,126,5
525,173,4
171,23,5
303,42,4
269,167,4
56,3,5
406,17,3
460,1,5
331,115,5
479,38,3
67,37,4
19,53,2
245,105,3
324,70,5
530,29,5
466,186,3
259,30,5
512,58,4
295,194,4
493,124,3
287,92,4
522,89,4
511,133,3
283,4,5
338,0,5
530,179,3
405,49,3
116,44,3
191,26,3
485,42,3
305,30,4
201,79,1
98,154,2
323,40,4
415,22,4
535,63,4
517,33,4
493,56,4
476,76,5
304,157,5
482,151,1
467,57,2
428,54,3
424,152,5
196,105,3
396,8,4
300,39,5
36,77,2
410,25,5
217,128,3
8,10,4
8,46,4
355,18,2
268,57,5
448,64,3
449,59,4
46,37,5
138,70,5
183,98,4
326,206,3
285,55,2
268,174,2
535,49,4
540,91,5
513,62,5
422,63,2
530,19,4
209,171,5
495,42,2
213,49,3
361,36,4
365,36,4
481,135,1
419,23,5
191,8,5
339,70,5
519,125,4
321,38,3
445,15,3
260,3,4
411,95,4
306,127,4
452,128,2
436,173,5
439,136,5
443,117,2
312,231,3
431,145,3
295,185,1
522,110,5
272,207,4
290,26,4
285,151,3
396,26,3
377,25,3
334,17,3
484,57,3
335,169,3
364,20,4
318,21,3
319,94,2
493,111,4
541,8,4
141,25,4
515,136,4
210,94,1
363,23,3
426,126,3
508,55,1
465,19,4
297,194,1
338,78,4
305,87,5
87,88,5
349,25,5
122,164,1
310,97,4
82,120,4
375,52,2
484,135,4
339,186,3
98,108,3
101,70,2
415,110,4
414,171,4
365,134,1
519,68,4
117,25,3
11,17,3
520,169,2
505,131,5
431,53,3
338,18,4
339,8,4
293,85,4
524,194,3
394,231,1
8,28,4
492,19,3
418,103,2
522,38,4
93,22,5
268,146,3
502,67,2
418,16,4
87,98,5
363,69,4
454,157,4
490,110,5
377,50,4
435,51,4
498,70,4
238,26,1
506,74,5
449,61,5
286,68,4
524,203,2
243,25,4
366,37,5
361,64,2
446,42,4
183,69,4
462,39,5
196,194,2
520,93,3
242,23,5
469,56,3
254,23,3
434,65,1
285,114,4
473,135,2
422,138,3
394,37,1
511,90,3
122,92,4
241,98,4
426,198,1
514,92,4
462,40,3
324,66,5
243,26,3
516,68,4
426,30,2
55,197,1
178,26,2
54,135,4
527,23,5
433,163,4
268,30,5
335,168,1
413,64,5
453,241,3
175,3,5
31,125,4
22,3,5
261,62,4
319,35,3
455,162,5
538,9,4
295,113,3
498,76,2
414,45,1
261,42,2
420,46,4
314,118,5
318,10,2
498,78,1
260,192,3
111,36,5
196,9,1
154,25,5
370,117,4
520,26,4
452,108,2
369,39,3
488,57,4
269,113,4
365,2,4
474,54,4
98,25,4
514,116,4
486,37,4
286,57,5
330,90,5
255,159,2
434,107,2
487,1,4
241,37,4
524,55,2
548,35,2
243,53,4
521,105,5
343,124,4
186,118,4
87,77,4
300,21,4
519,127,5
148,40,4
386,33,5
142,5,3
519,105,5
13,64,1
540,226,4
483,3,4
508,120,4
389,60,3
452,132,1
82,55,3
5,99,3
183,192,3
548,7,5
217,74,4
466,25,3
308,37,1
241,25,4
524,1,2
370,11,2
51,168,1
238,203,2
501,60,4
466,54,3
73,18,2
491,25,4
202,53,3
411,81,2
496,136,3
297,88,5
376,127,4
319,3,4
406,64,3
355,15,3
26,39,4
8,3,4
481,23,5
310,88,4
38,159,2
174,98,3
538,48,5
539,47,2
141,117,4
91,14,4
400,98,4
515,135,3
180,198,2
538,43,4
418,91,4
474,39,4
207,87,4
538,103,5
165,124,1
154,127,3
535,26,5
415,69,4
207,26,4
283,96,2
245,128,5
511,38,4
486,36,4
401,21,5
31,124,4
389,64,4
219,36,4
493,14,4
80,93,4
72,127,4
541,130,3
398,33,2
529,50,4
191,207,1
227,111,3
33,78,1
142,147,3
520,120,4
156,21,4
112,52,4
248,54,5
484,1,4
331,232,4
524,117,3
346,53,1
127,197,2
478,52,5
5,121,4
388,26,3
507,58,4
456,186,4
106,4,4
383,146,1
505,127,5
398,222,1
271,126,3
209,33,5
196,84,4
355,35,2
370,136,3
320,64,3
59,13,3
237,138,4
215,3,5
138,147,3
144,51,3
146,72,2
462,109,5
334,57,3
406,46,4
46,38,4
405,46,2
165,108,3
11,117,5
351,93,3
337,57,5
365,37,4
304,111,5
121,30,4
533,5,4
84,119,4
39,39,4
372,23,4
484,94,4
255,62,4
283,97,4
460,11,4
414,40,4
510,1,4
53,3,4
441,19,4
331,19,4
414,36,3
484,11,3
513,51,3
266,127,5
524,44,2
546,162,4
550,223,2
195,78,5
452,45,4
278,168,2
394,191,1
394,50,2
418,93,3
439,105,4
389,54,4
229,36,2
535,61,3
517,66,4
383,11,4
539,71,3
523,50,5
395,25,4
232,58,1
243,177,2
96,58,4
494,32,5
118,23,4
539,63,3
320,13,3
192,40,3
553,187,5
51,56,3
445,134,2
355,151,1
344,4,4
487,8,3
379,59,5
115,16,5
553,114,4
173,66,4
27,58,3
414,240,2
414,97,2
382,32,5
295,197,1
523,109,4
314,109,5
440,71,4
84,53,4
426,4,5
532,44,3
425,140,4
530,92,4
135,92,5
291,28,4
268,191,1
148,140,3
483,29,2
9,133,3
553,47,1
247,125,5
430,54,2
445,91,4
304,38,5
365,121,4
446,9,4
473,58,4
424,148,3
354,135,1
474,17,5
183,22,5
202,16,3
553,112,4
520,22,4
462,29,5
57,4,4
300,172,4
170,59,5
448,58,4
442,19,3
520,15,4
455,37,3
16,40,3
394,17,1
215,203,3
137,59,4
317,37,3
511,55,4
272,135,2
320,163,3
47,20,1
237,33,4
405,149,4
406,42,3
485,105,4
541,93,3
127,23,3
459,56,3
405,57,4
89,50,4
404,88,5
210,37,3
485,196,3
72,148,1
455,25,5
438,52,4
261,59,3
493,94,4
0,55,3
522,87,4
254,54,3
303,77,4
423,32,3
500,50,5
318,117,1
446,30,5
443,4,3
493,117,4
81,58,4
41,19,4
185,23,4
59,39,5
249,28,4
505,81,4
180,77,3
285,105,3
314,59,5
355,49,3
106,35,5
560,58,4
47,21,1
454,4,4
508,36,4
485,7,4
462,116,4
506,71,5
300,98,5
474,11,2
391,52,4
414,122,3
382,148,4
439,39,4
186,109,5
396,23,5
436,32,4
168,62,4
474,57,5
462,126,4
178,23,3
394,224,1
334,30,5
431,121,2
327,64,4
406,157,2
445,111,4
443,109,4
336,63,2
328,23,3
161,23,5
529,8,4
113,78,2
381,66,3
487,47,2
27,88,4
443,8,4
369,120,5
441,197,1
520,56,4
498,161,4
520,159,3
553,59,4
237,1,5
525,39,4
444,82,4
518,64,5
494,46,5
277,23,4
113,47,2
414,60,4
521,168,4
414,30,4
319,52,2
81,108,3
268,64,3
527,46,3
285,94,1
283,175,2
283,35,4
487,220,2
222,58,2
243,133,5
532,15,4
81,25,4
508,20,2
430,136,4
59,22,4
346,22,3
112,7,5
193,46,4
92,18,4
519,192,4
195,17,5
552,10,2
268,78,3
106,182,2
517,63,4
209,3,5
465,22,5
550,70,3
388,12,3
245,161,4
493,194,4
410,70,4
521,107,4
492,82,5
413,70,5
485,224,3
283,16,4
283,211,3
441,92,4
455,59,5
547,26,3
405,128,4
533,26,5
406,37,4
460,135,5
139,36,5
535,32,5
165,65,1
558,58,4
488,83,3
485,22,4
272,62,5
105,135,3
383,22,5
562,148,4
270,62,4
239,58,2
58,58,5
293,98,4
371,87,5
195,139,3
338,23,3
16,22,5
89,2,4
396,96,3
13,93,2
383,50,4
501,125,4
476,48,3
443,26,4
349,52,5
205,119,4
178,60,1
519,98,5
238,40,4
418,1,2
538,97,5
573,9,3
493,90,3
353,7,5
458,117,4
493,8,4
241,29,5
485,35,3
475,8,4
427,23,4
533,22,5
555,1,1
435,59,4
174,29,5
480,50,5
97,74,3
553,202,4
490,117,5
297,29,3
388,25,2
465,42,3
560,62,3
194,23,3
190,7,4
516,64,4
282,36,4
338,37,4
10,105,5
501,84,5
489,78,4
523,6,3
61,30,3
543,87,5
263,93,2
456,57,4
178,25,2
418,77,3
196,86,4
424,137,3
572,135,1
312,145,4
405,105,5
481,63,2
482,133,5
326,17,3
533,54,4
135,4,5
11,109,4
275,6,3
537,64,5
465,31,1
388,138,3
523,9,3
476,128,5
480,22,4
548,14,3
365,177,2
337,44,3
505,23,4
69,18,4
466,159,4
364,44,3
547,48,1
69,105,5
460,76,3
331,97,3
324,47,5
439,61,4
138,151,2
513,32,4
548,89,4
571,121,3
243,32,3
388,18,2
444,43,4
525,22,5
550,149,3
494,149,5
483,5,3
56,175,4
47,196,2
442,173,4
127,96,3
484,22,4
274,58,3
484,84,4
472,46,3
538,29,5
363,70,5
355,119,5
406,30,3
527,132,3
354,63,3
369,30,5
212,159,4
89,81,1
520,87,4
37,51,4
523,37,3
553,88,4
494,58,5
530,25,3
519,58,5
394,146,1
496,58,3
382,136,2
66,22,5
460,25,3
426,110,5
399,138,3
89,39,5
409,84,4
193,50,5
24,26,3
524,112,3
514,33,3
305,70,4
259,121,4
240,36,5
20,114,3
5,109,4
174,173,4
398,63,2
466,78,1
548,203,1
394,227,1
405,211,4
394,170,5
548,124,2
161,131,3
227,60,2
540,22,5
414,197,2
519,209,4
286,55,2
303,18,5
494,128,5
393,51,4
326,50,3
400,97,4
431,14,3
448,66,3
572,74,3
511,169,3
364,94,3
11,25,3
445,220,4
147,54,4
80,83,2
539,131,3
355,124,1
262,103,5
91,121,3
561,63,3
66,60,2
262,158,5
540,60,4
51,93,3
414,151,3
566,148,4
295,132,4
300,36,4
11,61,3
394,235,1
530,36,4
448,133,4
308,124,1
330,29,5
466,57,3
81,127,3
11,4,5
247,121,3
268,34,3
6,52,3
446,13,4
449,105,2
392,54,4
364,21,4
490,36,5
538,60,4
439,62,4
20,126,3
394,237,1
321,68,3
428,58,4
438,95,4
285,124,2
460,168,5
414,32,3
289,3,4
484,31,4
538,133,5
142,109,5
532,114,3
320,39,3
542,88,4
175,44,4
259,14,4
247,2,2
201,225,1
321,25,3
34,54,4
424,48,3
31,48,4
98,32,4
262,19,4
315,30,4
536,47,3
14,4,5
383,39,5
161,186,3
484,142,4
502,62,4
530,105,4
410,35,4
462,57,3
552,88,4
353,141,3
393,59,4
436,5,3
445,38,4
496,48,2
563,25,4
538,38,5
187,46,4
259,34,4
538,76,4
220,135,1
576,19,4
316,64,4
493,15,4
155,14,1
467,50,3
191,34,3
520,21,4
447,84,5
106,33,5
5,107,2
318,96,3
355,178,1
92,40,5
527,133,4
511,9,4
79,1,2
397,59,5
405,60,1
380,3,3
260,48,3
19,45,4
535,194,4
255,88,3
208,29,3
295,123,4
24,135,1
293,1,2
511,110,3
56,44,4
116,159,5
580,124,3
286,125,3
446,11,3
532,30,3
434,7,3
583,125,4
77,48,1
572,159,1
112,123,3
53,84,4
390,32,2
537,58,4
512,69,4
268,77,3
563,126,4
127,3,5
283,11,3
535,119,5
295,178,4
412,128,4
524,20,1
462,22,5
178,28,2
35,26,2
190,133,4
300,97,4
577,19,4
104,64,1
238,54,5
475,23,2
293,186,4
522,88,4
179,87,5
532,50,4
501,71,1
485,30,1
581,66,4
462,155,4
442,105,3
270,137,5
51,54,4
336,57,4
127,26,4
82,19,3
493,103,2
541,22,5
491,37,3
485,202,3
491,15,4
46,22,5
382,209,3
491,17,5
60,93,2
586,124,4
380,173,5
515,87,4
394,2,4
303,138,3
230,89,4
460,81,4
383,108,2
475,36,4
172,4,4
459,54,4
295,24,2
446,123,4
373,88,5
375,204,4
286,93,4
587,6,3
56,19,5
501,120,3
122,36,5
13,159,3
149,25,4
245,21,5
535,113,3
161,55,5
576,64,1
106,69,3
457,109,5
38,51,3
576,71,1
548,92,3
497,78,1
116,7,3
388,14,4
442,1,4
405,124,2
472,54,3
148,32,2
315,3,5
483,88,3
421,63,3
260,219,2
543,65,2
425,6,3
27,159,3
202,11,3
526,38,4
539,26,3
4,91,4
571,53,3
466,44,3
178,151,1
474,37,5
187,52,4
271,4,2
80,186,4
116,148,3
149,82,5
113,54,3
515,119,5
445,130,3
178,51,4
430,25,4
312,93,4
375,119,4
208,111,4
343,64,5
406,139,2
400,11,4
395,101,3
492,36,4
60,105,3
524,141,3
496,159,1
216,70,4
426,3,1
283,98,4
119,3,1
291,59,4
191,120,4
86,23,5
291,57,4
563,11,2
5,100,3
508,10,4
524,3,3
554,38,4
531,69,3
482,94,3
525,25,3
381,54,4
268,13,3
390,77,4
438,45,4
256,118,4
242,65,4
365,26,5
209,84,3
576,133,4
113,59,3
424,7,4
512,127,4
386,52,4
463,54,4
247,32,4
187,105,4
106,108,2
524,199,1
94,84,5
284,135,3
40,82,5
91,122,3
115,22,5
576,54,5
272,33,4
493,10,3
426,97,3
283,65,4
388,49,3
380,88,4
268,100,3
539,133,4
89,208,4
195,98,5
307,37,3
585,194,2
312,5,5
418,42,3
563,42,3
31,73,4
542,93,3
439,15,4
248,32,4
488,28,4
284,22,5
313,92,4
377,7,2
27,19,4
421,23,3
374,70,4
208,33,5
384,52,2
535,57,4
11,164,2
157,38,5
196,121,2
466,39,4
585,152,1
373,62,5
211,194,5
393,138,3
264,37,4
444,50,4
417,67,3
89,147,4
519,59,5
344,5,2
469,61,4
152,69,2
592,90,4
191,82,3
319,23,4
471,47,3
230,120,4
127,2,4
519,25,5
285,77,3
462,112,4
473,130,3
113,66,3
116,147,3
106,16,2
494,59,5
101,52,3
192,124,3
513,138,2
535,64,4
191,37,3
587,3,5
309,76,4
165,127,3
246,6,3
411,133,2
319,7,4
202,126,3
352,23,5
529,54,2
33,66,3
112,22,3
534,61,2
431,44,3
295,23,5
532,17,4
56,32,5
576,84,5
367,3,4
471,29,4
516,181,4
522,109,4
59,14,2
25,26,3
262,104,5
365,130,3
424,35,2
115,109,4
289,16,4
347,48,4
540,50,5
361,124,4
363,19,5
492,50,4
443,39,4
509,19,3
577,2,4
377,19,4
305,37,5
487,32,3
11,159,2
535,115,4
508,134,1
353,22,5
439,95,3
19,167,2
573,30,3
193,0,3
214,52,5
57,38,4
313,117,4
490,33,1
594,62,4
319,25,3
56,13,4
19,181,1
488,25,4
285,40,4
313,119,4
595,58,5
262,45,3
480,36,5
138,32,4
211,37,5
489,70,4
47,22,4
530,14,3
444,170,4
552,18,4
410,21,4
262,35,5
338,65,1
470,4,2
289,54,3
513,160,3
35,93,3
520,98,5
141,29,5
87,126,3
214,21,5
590,32,5
530,28,4
69,0,3
477,52,1
185,53,3
215,8,5
491,11,4
438,26,1
505,107,3
518,69,4
304,91,5
345,69,5
410,38,4
341,65,3
255,188,3
107,0,3
602,23,4
328,54,3
594,3,4
232,89,5
581,58,5
443,51,4
511,177,3
353,119,5
538,12,2
326,22,4
392,135,5
505,93,4
155,47,3
398,22,5
602,38,5
444,54,2
522,91,4
476,49,4
21,38,4
547,54,4
202,133,4
54,93,4
355,38,5
161,133,5
569,50,4
248,2,5
338,189,3
272,136,3
357,23,5
359,3,4
11,96,1
331,38,4
326,54,3
214,97,3
1,67,4
327,60,5
594,136,4
474,82,4
193,3,1
445,65,3
23,98,4
322,9,5
453,48,2
471,121,4
434,109,3
315,113,3
595,75,4
424,151,2
273,68,3
354,75,5
439,94,4
91,108,2
584,0,3
175,219,3
573,48,2
426,37,3
375,202,3
484,209,4
519,106,3
355,44,1
569,4,5
187,127,3
460,42,4
278,71,5
2,67,5
118,93,1
602,8,4
524,95,4
324,154,4
253,54,4
566,78,4
603,46,4
485,115,3
343,128,4
421,124,4
441,117,2
270,54,5
565,22,4
507,124,2
601,158,1
201,58,1
541,133,3
53,64,3
519,161,3
492,69,4
566,58,3
440,72,2
59,28,3
474,177,1
117,149,2
392,127,4
319,93,2
530,141,4
260,215,2
364,135,4
546,62,5
606,0,4
485,95,4
171,32,4
475,48,2
466,36,4
502,63,3
20,93,3
585,36,2
351,135,3
260,86,3
483,120,3
603,25,5
46,87,4
412,59,5
431,126,3
268,9,4
415,38,5
116,73,3
392,25,4
56,107,3
532,98,3
420,78,2
211,16,4
185,15,4
268,142,2
418,50,4
519,67,4
448,186,4
11,37,4
340,26,4
434,8,4
519,11,3
326,66,3
287,21,1
33,159,4
338,15,4
424,161,3
599,160,2
431,5,4
335,103,4
