27767,389,105,3
27790,389,384,2
27791,487,69,4
27792,456,168,4
27801,130,929,4
27811,308,523,4
27812,324,749,3
27816,340,173,5
27828,158,652,4
27830,479,211,4
27832,485,347,2
27837,10,480,5
27838,276,17,4
27840,184,411,3
27842,450,792,4
27846,56,232,4
27851,269,659,4
27861,487,81,3
27862,160,202,4
27868,436,400,3
27871,532,746,5
27874,184,401,3
27876,301,47,4
27877,301,235,2
27878,427,688,5
27879,291,391,1
27880,218,712,3
27887,262,785,3
27889,246,1052,1
27903,100,908,1
27910,407,29,3
27913,128,1048,2
27914,279,189,5
27916,457,959,4
27922,312,524,5
27925,256,1041,4
27927,514,269,4
27930,327,715,4
27931,535,789,2
27933,325,655,4
27936,6,482,4
27939,279,109,5
27942,210,821,3
27944,535,836,5
27950,85,153,3
27964,246,216,3
27966,490,123,2
27967,145,257,5
27969,490,764,1
27979,308,522,3
27982,342,367,5
27983,341,259,3
27986,416,248,5
27991,13,95,5
27994,303,952,3
27995,65,63,2
27998,102,194,3
28004,305,792,4
28009,222,710,4
28011,109,70,4
28017,478,1521,3
28023,21,301,4
28029,373,385,3
28034,90,170,5
28037,447,111,3
28039,435,338,2
28042,536,274,4
28043,514,609,4
28047,276,158,3
28053,109,1074,4
28055,5,399,3
28058,327,502,3
28059,38,105,3
28060,534,1047,4
28069,7,609,3
28070,385,871,1
28072,405,702,1
28084,504,419,3
28087,313,430,5
28089,272,42,4
28093,87,502,5
28094,313,409,2
28096,342,410,3
28097,408,347,3
28099,506,88,4
28102,398,700,2
28103,279,1305,4
28109,329,274,3
28115,484,255,3
28116,535,1093,4
28119,405,399,1
28122,305,16,3
28125,452,517,2
28130,18,781,3
28136,408,539,1
28142,442,1067,3
28146,188,764,4
28152,498,1426,3
28153,439,93,4
28154,291,763,4
28155,18,425,3
28159,293,824,3
28168,26,1012,4
28170,34,294,1
28171,407,1044,3
28172,469,173,4
28173,222,723,3
28179,385,1428,4
28184,370,425,3
28185,450,940,2
28192,276,763,3
28195,373,4,4
28200,5,456,1
28201,474,72,3
28202,214,522,4
28203,180,153,1
28213,318,869,3
28215,484,122,2
28218,373,208,4
28219,520,1051,3
28223,49,80,1
28228,103,255,5
28231,357,820,4
28232,429,47,4
28234,168,871,3
28238,527,204,5
28246,363,859,4
28251,22,216,4
28252,373,110,3
28259,450,158,3
28261,201,789,3
28268,457,428,5
28273,23,780,1
28277,133,749,4
28286,59,194,3
28290,497,168,5
28297,208,739,4
28307,409,514,5
28310,314,993,5
28314,497,655,4
28319,405,41,1
28320,405,70,3
28324,95,94,5
28326,405,1182,1
28327,497,105,2
28328,234,842,4
28329,49,692,1
28335,56,1035,4
28338,85,1170,3
28339,11,580,5
28344,346,959,2
28345,99,845,3
28354,505,623,3
28356,508,150,5
28360,234,163,3
28362,168,294,4
28363,5,168,3
28365,62,715,2
28368,489,908,5
28369,406,211,5
28370,20,763,1
28372,216,402,2
28373,442,482,3
28376,523,154,4
28377,96,216,4
28380,500,522,4
28383,252,410,5
28385,271,864,3
28390,137,243,4
28393,291,232,4
28397,514,83,5
28398,406,652,2
28402,417,72,4
28405,487,73,3
28406,298,257,4
28407,82,211,4
28408,506,1014,3
28410,102,235,3
28411,87,1041,4
28412,363,29,1
28415,541,756,4
28416,405,85,4
28420,524,410,2
28427,442,1183,3
28428,293,482,4
28430,1,194,4
28431,7,391,3
28433,407,345,4
28434,459,993,3
28440,481,42,3
28441,291,236,4
28442,454,490,2
28453,450,1054,2
28454,293,732,3
28465,60,95,4
28466,422,1199,3
28468,279,395,4
28471,221,240,4
28475,360,170,5
28480,280,1041,5
28483,262,69,4
28487,109,739,4
28488,64,269,5
28490,497,257,4
28493,532,655,5
28495,303,151,5
28497,373,163,4
28499,236,151,2
28500,82,81,3
28505,508,13,4
28506,394,385,5
28507,524,702,4
28508,535,171,3
28512,334,1041,3
28518,267,408,5
28525,435,1044,4
28527,94,41,3
28530,389,411,4
28539,393,1014,3
28542,84,866,4
28544,435,710,4
28551,477,255,5
28555,537,150,3
28556,180,790,1
28563,12,202,4
28566,523,516,5
28573,458,952,2
28586,406,235,4
28592,125,41,2
28600,521,153,4
28601,503,153,2
28602,220,294,4
28606,435,255,3
28607,56,376,3
28612,532,412,2
28613,269,274,1
28614,354,604,4
28615,75,408,4
28616,194,414,3
28618,406,411,4
28619,445,881,1
28620,154,482,4
28623,467,248,3
28626,380,512,3
28632,500,319,4
28635,530,535,4
28636,185,111,4
28637,101,255,4
28647,532,692,5
28648,21,261,1
28654,141,1283,3
28655,125,109,3
28659,537,312,3
28661,308,512,5
28664,87,781,5
28665,496,1444,1
28667,144,476,2
28671,436,1178,3
28677,268,249,4
28678,399,747,5
28680,487,194,5
28681,514,150,3
28683,269,81,3
28684,279,139,3
28685,339,208,4
28686,195,152,3
28687,389,435,4
28689,268,1037,2
28692,13,419,3
28695,58,732,3
28696,398,715,2
28705,433,294,3
28707,405,73,5
28708,495,163,5
28710,393,274,4
28711,65,778,4
28717,406,4,2
28720,83,1047,2
28723,130,407,2
28727,526,269,5
28732,57,249,5
28739,455,25,3
28740,58,512,3
28744,445,959,5
28753,405,517,3
28763,344,487,5
28764,523,242,5
28769,373,186,5
28770,318,376,3
28772,339,29,3
28775,295,738,4
28776,452,204,3
28783,49,13,3
28784,222,845,3
28790,178,249,3
28792,95,63,3
28801,542,396,4
28802,60,153,3
28806,518,763,1
28809,487,294,4
28811,164,866,5
28813,184,25,4
28818,447,85,4
28819,311,8,4
28834,532,345,4
28842,363,571,1
28855,459,1040,2
28857,361,150,2
28861,391,294,2
28862,535,8,4
28871,174,111,5
28876,62,238,5
28889,514,4,4
28891,94,83,4
28894,436,821,4
28895,486,220,3
28899,494,194,4
28903,44,231,2
28905,356,316,4
28906,457,232,4
28912,233,8,3
28913,389,173,3
28914,506,402,4
28919,450,428,4
28920,500,216,4
28922,344,202,4
28923,152,785,5
28925,326,72,2
28929,234,1044,2
28931,532,338,3
28935,482,257,4
28946,393,138,3
28947,389,69,5
28952,339,151,4
28954,279,150,3
28955,474,42,4
28956,345,382,4
28957,539,382,5
28959,380,435,3
28961,151,517,2
28962,435,21,4
28964,534,926,4
28969,43,778,5
28972,399,384,2
28980,481,524,5
28983,474,1172,4
28984,533,274,4
28987,300,876,5
28988,197,435,5
28989,456,523,4
28990,521,72,3
28991,249,789,5
28993,532,301,4
28997,416,354,4
28998,287,4,4
29002,151,1070,4
29003,246,993,3
29005,466,269,2
29006,347,17,4
29008,399,412,2
29009,187,65,5
29010,336,90,5
29012,284,539,2
29013,458,1048,4
29014,132,523,4
29016,198,208,3
29018,233,91,3
29022,152,354,3
29023,18,435,4
29025,407,290,3
29028,479,255,2
29029,240,873,2
29030,5,408,5
29032,532,235,3
29033,498,1103,4
29036,38,1035,5
29042,104,316,4
29043,290,167,2
29046,221,402,2
29050,44,69,4
29053,542,648,4
29054,486,1589,3
29057,81,150,3
29062,312,486,5
29065,299,514,5
29066,308,1456,4
29071,496,746,3
29081,201,1070,5
29082,269,1188,1
29084,313,655,4
29085,533,122,1
29088,178,876,2
29089,406,168,3
29093,10,274,4
29094,228,938,1
29095,393,95,4
29096,32,1023,3
29100,15,866,4
29101,429,428,4
29104,398,85,4
29108,290,629,3
29110,12,242,5
29113,334,425,4
29121,476,63,3
29124,207,319,3
29127,58,189,3
29137,435,111,3
29141,520,269,5
29146,246,81,5
29153,405,1425,1
29164,98,88,3
29168,324,150,4
29169,233,204,5
29171,227,1007,4
29178,401,316,5
29180,479,523,4
29184,488,243,3
29187,426,435,3
29192,222,396,1
29196,221,732,4
29199,442,1098,4
29201,504,25,4
29203,151,154,4
29207,455,428,4
29208,264,123,4
29215,307,419,4
29217,268,1054,1
29219,245,756,3
29222,405,1074,3
29230,347,763,5
29231,532,938,3
29232,486,1093,4
29235,326,433,2
29238,486,1079,2
29241,268,72,3
29246,318,763,3
29254,117,173,5
29255,450,294,4
29259,435,1204,3
29260,292,209,5
29268,508,502,4
29277,465,395,1
29278,7,29,3
29284,70,393,4
29290,238,845,3
29292,137,476,1
29294,487,95,4
29296,8,435,5
29305,45,411,3
29307,42,202,5
29312,274,69,5
29313,523,393,5
29315,416,70,5
29318,352,385,4
29321,435,402,3
29324,537,687,1
29325,399,95,3
29327,463,150,2
29329,264,873,3
29333,103,257,3
29334,223,926,4
29340,393,364,2
29344,45,13,5
29346,417,579,2
29348,459,123,3
29349,222,941,3
29353,474,171,4
29354,532,763,5
29357,435,80,2
29360,405,796,3
29366,476,42,4
29367,301,746,3
29369,537,663,3
29373,398,497,3
29374,110,41,4
29383,545,399,4
29385,503,88,4
29389,201,95,3
29390,409,609,3
29404,339,1110,4
29407,496,42,5
29408,222,655,4
29410,312,414,3
29416,13,585,4
29418,470,952,3
29419,508,73,3
29424,268,381,3
29429,213,257,4
29431,174,739,5
29438,484,422,3
29440,450,208,5
29442,394,433,4
29444,311,732,4
29457,13,712,4
29460,450,290,4
29471,279,1499,4
29477,70,168,4
29478,521,202,3
29498,525,411,3
29506,338,216,4
29509,373,409,2
29511,524,168,3
29516,417,386,3
29520,328,232,3
29522,437,91,3
29530,13,110,3
29532,435,637,4
29535,84,25,3
29543,468,435,4
29545,130,477,4
29548,438,845,4
29552,521,232,3
29553,459,220,3
29557,9,294,4
29564,521,248,3
29567,472,368,3
29571,119,25,5
29578,551,756,1
29581,506,367,3
29587,344,926,2
29588,488,186,4
29592,487,202,5
29596,450,1030,1
29598,542,746,4
29603,308,842,3
29609,393,1040,3
29616,532,312,2
29617,160,201,5
29623,22,988,1
29624,141,261,1
29626,519,335,5
29628,33,294,3
29634,497,386,2
29639,301,111,1
29640,332,1047,3
29645,399,393,4
29648,543,83,4
29654,450,663,4
29661,500,83,4
29662,452,259,2
29663,323,763,4
29668,429,805,3
29670,222,391,3
29674,363,88,2
29676,393,843,3
29677,96,238,4
29679,543,95,3
29681,263,204,4
29682,405,710,4
29685,450,878,2
29689,109,122,2
29692,459,255,4
29695,416,316,3
29697,523,83,5
29698,447,845,3
29711,286,763,2
29712,290,69,4
29719,503,385,1
29722,339,737,3
29727,521,238,3
29728,416,249,3
29730,332,824,3
29737,327,209,4
29743,14,238,5
29751,184,747,3
29757,504,204,3
29759,279,1361,3
29771,451,995,1
29773,379,153,4
29774,239,1204,4
29776,345,709,4
29777,535,953,5
29778,380,168,4
29779,474,517,4
29787,157,269,4
29788,458,8,4
29790,181,290,2
29792,106,1242,4
29793,102,204,4
29794,399,153,2
29795,499,414,3
29796,295,105,4
29802,516,523,3
29804,511,294,4
29808,94,49,4
29809,138,487,3
29813,87,111,4
29821,12,168,4
29822,16,109,4
29823,544,312,2
29826,311,209,2
29828,99,345,3
29831,330,151,4
29836,389,81,3
29837,552,13,3
29839,387,737,3
29844,109,1035,2
29851,487,4,4
29854,506,70,4
29855,508,209,5
29856,102,211,3
29858,484,202,5
29859,151,845,4
29862,498,652,5
29867,343,231,5
29868,458,663,4
29869,551,13,1
29877,113,116,3
29878,15,243,1
29879,389,1444,3
29881,178,1048,2
29885,201,381,3
29887,407,732,4
29890,498,171,3
29894,75,294,3
29905,343,63,4
29909,99,201,3
29915,407,91,4
29919,210,208,5
29921,453,721,4
29929,175,419,5
29930,308,655,4
29931,325,502,4
29933,538,202,4
29935,437,512,4
29938,447,435,4
29941,541,399,3
29943,482,301,4
29944,506,655,4
29946,454,248,3
29947,269,66,1
29949,507,892,5
29952,56,88,1
29954,456,216,4
29955,207,248,3
29957,22,184,5
29959,328,186,4
29964,373,90,4
29965,138,194,5
29966,146,301,2
29967,407,400,1
29968,497,722,3
29969,213,478,5
29973,92,204,4
29975,534,1028,5
29976,128,1035,3
29980,503,514,3
29981,299,47,4
29982,449,170,4
29984,545,73,4
29991,381,259,2
29994,321,186,4
29997,244,655,5
30000,338,514,5
30001,389,393,2
30003,409,1537,4
30007,440,319,2
30008,457,168,5
30012,125,399,3
30017,399,382,3
30021,24,8,5
30023,497,692,3
30031,90,480,5
30036,128,497,3
30037,294,240,3
30038,128,26,4
30040,70,95,4
30048,125,585,4
30049,416,388,2
30056,547,316,5
30060,90,1199,5
30062,85,659,4
30066,425,853,4
30068,550,259,2
30070,83,871,2
30082,181,1114,1
30087,276,151,5
30089,200,411,3
30102,495,69,3
30105,203,257,3
30107,398,385,3
30108,48,523,5
30114,184,66,4
30120,124,154,5
30122,189,238,5
30135,311,194,4
30142,445,871,2
30147,506,209,4
30148,360,936,4
30150,269,69,1
30152,476,435,3
30156,467,108,4
30158,234,211,3
30161,524,284,3
30170,426,836,3
30171,559,524,3
30173,13,709,4
30175,394,1371,2
30177,459,111,3
30180,378,111,3
30182,354,709,5
30190,234,393,2
30194,331,414,4
30196,334,312,2
30200,87,1177,1
30219,515,893,1
30225,184,399,3
30229,405,1104,1
30232,429,81,3
30238,452,494,5
30243,336,383,1
30246,6,495,4
30252,326,790,1
30256,393,415,4
30257,313,629,3
30262,553,523,4
30263,435,786,4
30264,222,338,1
30267,128,732,4
30268,524,490,3
30273,276,88,3
30276,504,186,3
30277,373,382,4
30280,551,864,5
30284,339,663,5
30287,264,211,5
30288,38,395,3
30291,130,894,4
30294,495,1183,4
30296,94,204,4
30297,234,516,3
30298,299,251,5
30299,79,319,4
30300,535,70,4
30304,506,732,4
30308,271,269,4
30309,489,878,2
30312,450,765,3
30314,293,497,4
30315,243,1465,3
30323,299,746,4
30324,457,845,4
30326,13,170,5
30329,92,425,4
30334,435,72,4
30335,290,1047,4
30339,313,393,4
30340,416,795,2
30341,487,732,5
30349,269,428,5
30351,293,204,3
30356,202,242,3
30357,181,749,1
30360,334,1312,4
30370,122,269,5
30379,417,65,4
30382,58,70,4
30389,128,692,4
30395,449,105,1
30397,125,1185,3
30401,79,116,5
30404,269,42,5
30405,548,248,4
30408,215,202,4
30409,537,70,4
30414,332,746,5
30415,500,120,3
30421,554,8,4
30425,406,202,3
30427,82,409,1
30429,497,13,2
30430,259,781,3
30431,279,843,4
30434,466,902,5
30436,178,763,4
30439,394,746,2
30441,450,482,5
30442,503,747,3
30444,560,123,2
30450,303,168,5
30454,56,862,3
30456,530,476,4
30457,560,108,1
30462,178,354,4
30464,508,88,3
30466,508,109,3
30468,11,238,3
30470,15,257,4
30471,533,345,3
30474,541,781,5
30475,526,301,2
30477,378,153,4
30479,1,256,4
30483,435,151,3
30484,327,72,2
30487,552,151,3
30491,361,274,3
30494,5,95,4
30495,68,409,3
30496,334,231,2
30497,152,274,5
30505,373,497,3
30506,456,202,3
30508,58,209,5
30509,429,168,5
30510,360,284,3
30511,536,204,4
30512,230,216,4
30513,286,805,3
30514,454,194,3
30517,501,1534,4
30525,454,655,3
30527,401,321,2
30543,338,490,5
30551,393,194,4
30552,68,111,3
30553,116,1254,2
30555,343,257,3
30563,360,845,3
30566,293,941,2
30568,545,710,3
30574,450,700,1
30576,297,83,4
30579,22,1003,1
30582,481,435,5
30585,429,151,5
30586,542,8,3
30592,514,45,4
30595,401,168,1
30598,145,17,3
30601,131,242,5
30602,387,123,3
30604,189,516,1
30607,345,655,4
30612,82,456,1
30614,521,659,4
30617,429,382,3
30618,533,69,4
30619,342,382,3
30621,181,456,1
30622,344,8,5
30623,472,49,5
30626,500,316,3
30627,480,517,4
30630,23,386,4
30633,7,571,3
30638,75,111,4
30639,332,70,2
30641,94,732,3
30643,545,25,2
30645,474,194,5
30646,504,372,4
30647,416,775,4
30648,25,186,4
30652,548,1051,4
30658,394,4,4
30661,77,209,4
30665,435,290,3
30667,92,1028,2
30669,60,168,5
30671,468,8,4
30679,94,864,2
30680,325,208,3
30683,262,294,2
30691,11,290,3
30694,299,1103,4
30697,267,1185,2
30704,22,211,3
30707,312,211,4
30712,410,269,5
30714,454,692,5
30715,434,763,5
30718,305,480,5
30720,198,411,1
30727,380,139,1
30729,256,151,5
30733,246,173,5
30734,393,85,3
30737,506,1110,1
30738,200,866,4
30742,223,993,4
30748,41,216,3
30749,405,1444,2
30759,234,1204,3
30760,486,109,3
30765,318,480,4
30766,185,514,5
30767,398,476,3
30768,265,240,3
30776,497,240,4
30777,194,225,3
30778,343,739,3
30779,130,412,4
30781,351,341,4
30782,504,384,2
30786,95,72,2
30794,436,347,4
30798,286,818,2
30800,533,26,3
30802,542,399,2
30808,158,123,3
30809,447,204,4
30815,545,524,4
30820,92,411,4
30822,429,1110,2
30823,532,284,5
30830,536,70,2
30831,125,372,1
30832,249,290,2
30836,451,242,1
30837,84,1047,2
30842,533,411,2
30846,274,211,5
30853,479,249,2
30858,345,1012,3
30861,426,194,4
30870,481,514,4
30877,501,249,3
30885,242,111,4
30886,234,970,4
30890,435,42,3
30893,497,783,3
30897,435,109,4
30898,429,702,5
30900,249,478,4
30902,456,238,4
30907,193,354,3
30912,563,1035,4
30913,18,478,5
30914,474,495,4
30917,326,780,2
30918,256,739,5
30921,504,94,4
30923,286,819,3
30929,385,384,1
30932,527,201,3
30935,563,692,5
30940,452,648,4
30944,24,41,5
30945,550,892,2
30947,478,381,5
30948,474,996,3
30951,164,411,2
30953,194,732,3
30954,533,659,4
30955,160,1197,4
30958,58,116,5
30959,533,845,4
30962,342,1103,3
30963,533,4,3
30964,234,319,3
30969,524,42,3
30974,305,70,4
30975,334,338,1
30976,246,1028,3
30981,515,243,3
30983,378,21,3
30985,532,242,4
30989,466,95,2
30990,407,712,2
30999,308,517,4
31000,484,69,5
31001,387,663,4
31006,378,1230,2
31013,58,1048,1
31020,193,763,3
31021,401,83,4
31022,447,248,5
31029,338,208,3
31032,201,408,4
31035,405,1179,1
31045,305,941,2
31046,380,163,2
31049,457,1140,2
31051,463,1014,2
31069,552,225,3
31070,503,382,4
31071,52,13,5
31073,457,105,3
31074,149,337,2
31083,481,216,5
31090,541,763,3
31101,532,721,4
31103,152,49,5
31105,406,173,2
31109,417,385,5
31111,542,866,2
31113,539,242,5
31117,295,202,5
31118,429,83,4
31119,399,301,4
31120,49,42,4
31125,561,805,3
31129,546,17,4
31144,437,1007,5
31146,72,220,3
31147,454,70,4
31154,187,216,5
31157,542,69,4
31158,18,42,3
31159,145,412,4
31160,318,1012,4
31161,474,216,4
31162,22,94,3
31164,201,425,3
31167,293,211,4
31168,456,721,4
31175,393,240,2
31181,530,692,4
31182,558,116,5
31187,556,170,4
31195,280,284,3
31198,361,269,4
31203,520,1028,1
31205,207,111,3
31215,500,721,1
31217,396,871,2
31218,193,476,2
31221,524,184,1
31223,110,765,3
31224,339,4,4
31226,332,369,4
31228,559,902,4
31229,343,168,4
31233,52,151,5
31234,57,820,3
31238,276,715,3
31243,1,220,3
31248,426,655,4
31253,435,1103,4
31261,447,926,3
31263,535,433,5
31264,566,395,1
31275,474,170,4
31276,378,1181,2
31280,264,856,3
31289,354,151,3
31293,59,168,5
31301,563,401,4
31303,561,151,2
31305,417,391,2
31311,429,763,4
31314,573,194,4
31316,506,663,4
31317,497,407,2
31318,450,385,4
31320,69,236,4
31322,275,257,3
31330,541,560,3
31332,537,242,3
31335,406,240,4
31336,549,866,4
31345,243,1197,4
31346,144,319,3
31347,456,170,5
31351,62,83,5
31352,194,8,3
31362,561,204,3
31366,7,613,4
31368,569,111,3
31370,291,998,1
31373,428,243,4
31376,1,93,5
31377,489,687,3
31378,89,702,5
31380,92,120,2
31381,538,211,4
31384,56,173,4
31389,488,419,3
31393,84,95,4
31396,200,401,2
31399,502,338,4
31400,536,69,5
31416,397,345,4
31417,435,715,3
31418,70,208,4
31420,104,13,3
31425,56,111,2
31426,187,428,4
31427,557,294,3
31431,357,123,4
31433,267,169,5
31435,95,25,3
31437,416,242,4
31439,64,425,4
31440,339,235,3
31441,473,116,5
31442,221,108,3
31443,476,194,5
31445,448,321,4
31448,393,999,4
31449,416,1051,3
31456,378,257,4
31457,7,47,5
31459,123,523,3
31471,463,362,1
31472,498,512,5
31477,118,396,5
31482,89,321,4
31484,463,1605,2
31489,313,95,3
31496,552,301,4
31504,450,873,3
31508,505,151,3
31510,6,259,1
31511,339,415,3
31514,264,202,5
31517,385,1007,3
31519,567,482,5
31523,399,69,3
31527,354,116,5
31530,130,1095,3
31531,399,186,4
31532,303,1110,1
31534,533,435,4
31539,119,168,5
31541,305,793,5
31544,308,945,4
31547,529,873,4
31548,295,95,4
31549,387,194,3
31553,308,494,5
31554,550,255,3
31556,456,42,4
31561,533,47,1
31565,245,1047,3
31568,471,8,5
31570,379,385,2
31577,256,66,4
31578,306,756,3
31581,125,105,3
31584,401,194,4
31591,286,390,1
31595,405,1209,3
31598,510,294,3
31600,174,764,4
31601,49,90,1
31606,192,108,4
31612,346,712,3
31617,357,151,5
31621,417,248,4
31622,392,255,3
31625,474,173,5
31634,540,109,4
31637,347,1012,4
31638,336,111,3
31649,415,480,5
31650,1,8,1
31654,542,367,4
31659,533,240,1
31662,128,419,3
31664,416,585,1
31665,553,478,4
31667,73,382,4
31670,328,301,2
31674,38,259,3
31675,276,391,2
31677,110,1249,3
31684,72,194,4
31685,334,163,4
31692,178,819,2
31697,567,613,4
31698,463,235,2
31699,543,231,3
31701,563,367,4
31703,59,514,5
31710,535,502,5
31716,542,1218,3
31723,553,482,4
31730,449,702,5
31731,504,63,3
31734,189,13,4
31740,354,216,3
31743,410,347,1
31752,43,785,3
31761,417,73,3
31762,472,393,3
31769,393,173,5
31770,500,70,4
31771,312,208,5
31775,151,204,4
31779,401,153,2
31780,551,274,2
31785,290,435,3
31797,385,739,1
31798,459,120,2
31803,542,721,2
31805,485,341,4
31806,342,194,3
31808,523,792,4
31812,21,854,5
31814,136,204,4
31820,409,382,4
31822,296,294,1
31825,318,842,2
31827,403,845,4
31830,194,73,3
31833,373,173,5
31837,152,364,4
31838,60,609,3
31842,537,516,3
31846,234,873,3
31851,237,238,4
31863,450,153,5
31864,426,204,3
31866,29,480,4
31869,57,109,4
31871,87,1049,3
31874,379,659,5
31877,286,211,4
31886,547,301,3
31891,267,235,3
31896,297,13,3
31897,450,381,2
31899,455,402,4
31905,504,428,3
31910,497,67,3
31913,13,13,5
31918,514,204,5
31922,401,451,2
31923,532,1496,2
31925,487,1035,4
31929,207,514,4
31930,87,783,4
31933,299,255,2
31938,514,243,2
31940,555,168,4
31943,244,1057,4
31945,280,731,3
31956,497,1052,2
31960,406,274,3
31964,406,746,3
31965,94,80,2
31966,314,1014,3
31968,222,284,3
31971,284,345,4
31973,481,238,4
31974,299,732,4
31976,548,255,4
31977,474,419,4
31978,279,81,4
31986,459,225,3
31987,429,535,2
31991,1,105,2
31993,299,652,3
32004,151,609,4
32006,521,90,2
32011,194,997,3
32012,243,514,4
32013,313,88,2
32014,277,1283,2
32017,13,790,2
32023,57,871,3
32025,459,687,3
32030,577,284,4
32033,472,655,5
32037,558,936,5
32041,307,395,3
32046,71,248,3
32047,557,8,5
32048,332,123,4
32054,493,746,4
32055,276,395,2
32057,14,428,4
32062,450,231,3
32065,83,25,2
32068,381,16,4
32069,95,1188,2
32075,334,13,3
32077,342,1170,3
32078,234,25,3
32081,406,72,3
32087,24,173,5
32089,378,756,3
32094,543,85,2
32097,551,91,1
32098,354,169,3
32100,505,402,5
32102,151,26,3
32109,137,892,3
32117,517,873,3
32122,86,683,5
32124,294,269,5
32131,488,259,1
32132,13,871,2
32134,521,173,4
32135,519,243,1
32139,83,111,3
32141,488,845,3
32155,264,26,4
32167,49,433,5
32172,301,109,5
32174,537,151,2
32177,5,395,2
32179,435,385,5
32180,493,235,2
32182,189,630,4
32184,560,319,4
32194,551,316,5
32195,385,256,4
32198,218,8,3
32207,87,1181,3
32209,497,139,3
32215,262,486,5
32218,72,655,5
32219,104,111,1
32222,398,502,3
32225,299,249,3
32226,236,692,4
32233,276,433,4
32240,318,26,5
32241,87,435,5
32242,41,414,4
32243,405,904,1
32257,148,151,4
32265,435,211,4
32267,416,194,5
32268,557,257,2
32270,452,294,2
32271,16,385,5
32277,498,1007,3
32279,416,251,5
32284,361,83,3
32290,497,792,3
32293,587,995,3
32294,506,490,3
32297,485,294,1
32299,269,1040,1
32302,408,312,3
32305,488,70,3
32308,13,801,3
32312,323,873,3
32313,269,523,5
32318,336,998,1
32320,94,391,3
32322,453,385,3
32327,302,301,4
32332,246,235,3
32346,59,410,3
32349,553,604,5
32350,524,866,2
32353,354,88,2
32356,567,1204,5
32359,387,8,4
32364,393,1000,3
32365,449,410,3
32369,568,835,4
32376,577,996,3
32378,305,251,5
32381,504,396,2
32382,268,184,4
32386,514,408,5
32391,536,21,3
32395,492,186,3
32396,214,171,4
32400,280,409,3
32403,514,1014,2
32408,60,637,4
32415,493,763,4
32416,560,756,2
32426,201,231,2
32427,276,388,2
32429,576,435,4
32432,447,65,3
32433,119,412,4
32436,222,732,4
32440,464,301,4
32443,47,683,3
32449,559,73,4
32451,291,941,4
32453,13,795,2
32455,489,873,3
32459,533,430,5
32460,145,294,4
32461,181,876,1
32462,405,184,1
32465,560,864,3
32467,393,243,4
32469,508,216,5
32474,57,284,3
32475,44,737,1
32477,522,523,5
32478,464,294,4
32481,28,609,3
32483,588,721,5
32494,472,362,5
32496,283,21,3
32501,486,936,3
32502,357,476,3
32504,387,428,4
32510,232,269,3
32515,532,734,3
32519,206,749,2
32526,200,63,4
32530,445,235,1
32533,456,410,4
32534,109,722,3
32535,425,232,3
32537,389,739,2
32538,500,535,3
32539,577,204,4
32540,517,111,3
32541,473,25,4
32545,318,70,5
32546,429,238,5
32547,428,312,4
32552,357,220,5
32553,535,42,3
32563,504,167,3
32564,520,274,3
32566,38,1036,4
32570,452,111,3
32575,334,151,4
32577,283,294,4
32580,30,892,4
32583,336,1051,2
32587,500,208,4
32592,311,539,4
32596,561,109,1
32597,226,109,4
32599,500,255,3
32601,15,248,1
32611,439,1048,4
32613,504,655,4
32617,497,381,3
32624,514,732,5
32627,569,25,4
32629,363,231,1
32631,445,908,1
32639,533,65,4
32644,371,393,2
32650,450,433,3
32655,314,866,4
32664,229,269,4
32665,283,409,4
32670,496,17,3
32675,466,385,4
32681,497,408,4
32684,88,319,3
32687,385,211,3
32689,532,66,5
32691,194,13,4
32698,311,399,4
32700,453,69,4
32701,144,8,4
32702,582,948,1
32704,298,514,4
32710,476,209,4
32711,566,8,4
32716,253,220,4
32717,234,1461,2
32722,454,316,4
32726,561,211,4
32729,399,941,3
32730,313,523,5
32732,95,153,5
32736,567,480,4
32741,327,301,3
32743,206,683,1
32746,210,301,4
32748,435,122,3
32749,180,201,2
32752,216,257,3
32753,405,1206,1
32754,542,1059,4
32757,141,926,4
32759,254,225,3
32761,269,410,4
32767,187,168,5
32768,303,721,4
32773,591,787,3
32774,524,497,2
32775,547,354,4
32776,438,255,4
32784,210,4,4
32794,455,42,2
32798,579,845,4
32805,13,637,2
32808,415,269,4
32811,504,151,4
32817,587,881,2
32827,420,408,4
32833,255,564,1
32838,537,269,3
32840,385,236,2
32848,31,319,4
32856,20,820,2
32858,314,845,5
32859,398,796,3
32871,271,88,4
32872,588,204,5
32877,13,138,1
32879,475,316,5
32892,15,235,1
32899,374,1513,2
32912,170,259,3
32914,327,269,3
32926,535,238,4
32930,308,216,3
32932,208,517,3
32933,254,415,3
32943,181,1059,1
32951,292,235,3
32958,161,257,3
32961,574,321,1
32962,336,290,3
32963,545,648,3
32966,343,153,5
32967,406,428,5
32970,104,294,3
32971,399,231,3
32974,397,878,1
32976,244,401,3
32983,560,13,3
32984,523,629,5
32985,177,173,4
32990,451,881,4
33010,551,959,5
33012,264,1118,4
33016,276,399,2
33017,316,83,4
33019,532,153,4
33022,521,721,4
33026,463,13,3
33027,75,13,5
33028,500,284,3
33031,500,845,4
33032,303,780,5
33033,412,154,3
33034,456,13,4
33043,92,737,4
33044,550,993,4
33048,222,168,4
33052,566,83,4
33056,450,1140,2
33066,456,1218,3
33068,592,204,5
33087,144,4,4
33088,85,1103,3
33090,481,648,5
